,Steered Parameter Value,Fitness,Time
0,0.01,0.890625,11.131823778152466
1,0.01,0.8763020833333334,11.270143985748291
2,0.01,0.8893229166666666,11.250661134719849
3,0.01,0.8971354166666666,11.232654809951782
4,0.01,0.8880208333333334,11.154405355453491
5,0.01,0.88671875,11.257569789886475
6,0.01,0.8802083333333334,11.116936206817627
7,0.01,0.8815104166666666,11.204828023910522
8,0.01,0.8932291666666666,11.177133560180664
9,0.01,0.88671875,11.2094566822052
10,0.02,0.8815104166666666,11.329001426696777
11,0.02,0.8854166666666666,11.263045072555542
12,0.02,0.890625,11.257006168365479
13,0.02,0.8776041666666666,11.212961673736572
14,0.02,0.87109375,11.280863046646118
15,0.02,0.8828125,11.207892179489136
16,0.02,0.8880208333333334,11.276941537857056
17,0.02,0.8880208333333334,11.305341482162476
18,0.02,0.8776041666666666,11.324735164642334
19,0.02,0.8893229166666666,11.322578191757202
20,0.03,0.8697916666666666,11.4078209400177
21,0.03,0.8802083333333334,11.298402786254883
22,0.03,0.87890625,11.257407188415527
23,0.03,0.8854166666666666,11.28949761390686
24,0.03,0.8763020833333334,11.322543144226074
25,0.03,0.8841145833333334,11.275328636169434
26,0.03,0.8697916666666666,11.372309923171997
27,0.03,0.8828125,11.243390560150146
28,0.03,0.8841145833333334,11.30164122581482
29,0.03,0.8919270833333334,11.376976728439331
30,0.04,0.8645833333333334,11.412877082824707
31,0.04,0.87890625,11.280179500579834
32,0.04,0.8763020833333334,11.388530015945435
33,0.04,0.875,11.284301519393921
34,0.04,0.875,11.303470611572266
35,0.04,0.875,11.266638040542603
36,0.04,0.8567708333333334,11.294543743133545
37,0.04,0.88671875,11.304737567901611
38,0.04,0.8567708333333334,11.361254453659058
39,0.04,0.8880208333333334,11.28255295753479
40,0.049999997,0.86328125,11.482630968093872
41,0.049999997,0.8671875,11.332210063934326
42,0.049999997,0.8697916666666666,11.326206922531128
43,0.049999997,0.8697916666666666,11.385673522949219
44,0.049999997,0.8671875,11.48325228691101
45,0.049999997,0.8776041666666666,11.35555124282837
46,0.049999997,0.88671875,11.328881025314331
47,0.049999997,0.8697916666666666,11.372813701629639
48,0.049999997,0.8723958333333334,11.366577386856079
49,0.049999997,0.8658854166666666,11.315065145492554
50,0.059999995,0.8723958333333334,11.522728681564331
51,0.059999995,0.8684895833333334,11.384402751922607
52,0.059999995,0.8606770833333334,11.475290536880493
53,0.059999995,0.8671875,11.434030771255493
54,0.059999995,0.85546875,11.297067642211914
55,0.059999995,0.8802083333333334,11.250561237335205
56,0.059999995,0.8606770833333334,11.391852378845215
57,0.059999995,0.8619791666666666,11.337067365646362
58,0.059999995,0.8671875,11.373882055282593
59,0.059999995,0.8580729166666666,11.32352066040039
60,0.06999999,0.859375,11.413457870483398
61,0.06999999,0.8606770833333334,11.339596271514893
62,0.06999999,0.8567708333333334,11.391413688659668
63,0.06999999,0.8567708333333334,11.320423603057861
64,0.06999999,0.859375,11.43408751487732
65,0.06999999,0.8606770833333334,11.36520767211914
66,0.06999999,0.8541666666666666,11.386093378067017
67,0.06999999,0.859375,11.362698078155518
68,0.06999999,0.8541666666666666,11.459664344787598
69,0.06999999,0.8684895833333334,11.419697046279907
70,0.07999999,0.8502604166666666,11.466469526290894
71,0.07999999,0.8619791666666666,11.380141735076904
72,0.07999999,0.859375,11.38459587097168
73,0.07999999,0.8567708333333334,11.380716323852539
74,0.07999999,0.8528645833333334,11.491619110107422
75,0.07999999,0.8502604166666666,11.412408113479614
76,0.07999999,0.8502604166666666,11.487553596496582
77,0.07999999,0.8463541666666666,11.40854549407959
78,0.07999999,0.8580729166666666,11.49453353881836
79,0.07999999,0.8580729166666666,11.471542358398438
80,0.08999999,0.84765625,11.458775043487549
81,0.08999999,0.8528645833333334,11.363028764724731
82,0.08999999,0.8658854166666666,11.567483901977539
83,0.08999999,0.8463541666666666,11.568176031112671
84,0.08999999,0.8606770833333334,11.517021417617798
85,0.08999999,0.8411458333333334,11.488443851470947
86,0.08999999,0.8463541666666666,11.524781227111816
87,0.08999999,0.84765625,11.384847640991211
88,0.08999999,0.8463541666666666,11.702440023422241
89,0.08999999,0.8515625,11.376336812973022
90,0.09999999,0.8658854166666666,11.47674036026001
91,0.09999999,0.8450520833333334,11.501415014266968
92,0.09999999,0.8528645833333334,11.476234912872314
93,0.09999999,0.8515625,11.554147720336914
94,0.09999999,0.8580729166666666,11.591222286224365
95,0.09999999,0.8424479166666666,11.444899797439575
96,0.09999999,0.8385416666666666,11.55887746810913
97,0.09999999,0.84765625,11.422940731048584
98,0.09999999,0.8424479166666666,11.657891750335693
99,0.09999999,0.8671875,11.451495885848999
100,0.109999985,0.84375,11.492422580718994
101,0.109999985,0.8541666666666666,11.509168148040771
102,0.109999985,0.8385416666666666,11.658871412277222
103,0.109999985,0.8528645833333334,11.573379755020142
104,0.109999985,0.8411458333333334,11.741049766540527
105,0.109999985,0.8385416666666666,11.407666444778442
106,0.109999985,0.8359375,11.575506448745728
107,0.109999985,0.84375,11.60853362083435
108,0.109999985,0.8502604166666666,11.463677167892456
109,0.109999985,0.8424479166666666,11.58074140548706
110,0.11999998,0.83203125,11.51774001121521
111,0.11999998,0.8502604166666666,11.430158138275146
112,0.11999998,0.84375,11.5430908203125
113,0.11999998,0.84375,11.580191850662231
114,0.11999998,0.8619791666666666,11.533079862594604
115,0.11999998,0.8684895833333334,11.482401609420776
116,0.11999998,0.8424479166666666,11.571575164794922
117,0.11999998,0.8385416666666666,11.450077295303345
118,0.11999998,0.84375,11.594867467880249
119,0.11999998,0.8372395833333334,11.430771589279175
120,0.12999998,0.8463541666666666,11.577531576156616
121,0.12999998,0.8541666666666666,11.51061725616455
122,0.12999998,0.8424479166666666,11.544427871704102
123,0.12999998,0.85546875,11.584840059280396
124,0.12999998,0.84375,11.573930740356445
125,0.12999998,0.8489583333333334,11.568549156188965
126,0.12999998,0.84375,11.563592195510864
127,0.12999998,0.859375,11.430009841918945
128,0.12999998,0.8515625,11.606404542922974
129,0.12999998,0.83984375,11.520131826400757
130,0.13999999,0.8255208333333334,11.66255259513855
131,0.13999999,0.8372395833333334,11.669389963150024
132,0.13999999,0.8424479166666666,11.681619644165039
133,0.13999999,0.8385416666666666,11.541147708892822
134,0.13999999,0.84765625,11.672908067703247
135,0.13999999,0.83984375,11.610088348388672
136,0.13999999,0.8333333333333334,11.646260261535645
137,0.13999999,0.8385416666666666,11.619002103805542
138,0.13999999,0.84375,11.636224746704102
139,0.13999999,0.8606770833333334,11.783928394317627
140,0.14999999,0.8359375,11.781929969787598
141,0.14999999,0.8385416666666666,11.693767786026001
142,0.14999999,0.8450520833333334,11.700702667236328
143,0.14999999,0.8411458333333334,11.538827896118164
144,0.14999999,0.8450520833333334,11.786875486373901
145,0.14999999,0.8450520833333334,11.639660358428955
146,0.14999999,0.8333333333333334,11.776946783065796
147,0.14999999,0.8450520833333334,11.72175669670105
148,0.14999999,0.8385416666666666,11.603392124176025
149,0.14999999,0.8424479166666666,11.606504917144775
150,0.16,0.8346354166666666,11.738295078277588
151,0.16,0.8411458333333334,11.642497301101685
152,0.16,0.83203125,11.879461526870728
153,0.16,0.828125,11.65431022644043
154,0.16,0.83203125,11.775085687637329
155,0.16,0.8307291666666666,11.655641555786133
156,0.16,0.8450520833333334,11.731517314910889
157,0.16,0.8268229166666666,11.76880693435669
158,0.16,0.8385416666666666,11.839186906814575
159,0.16,0.8359375,11.714633226394653
160,0.17,0.8333333333333334,11.746137619018555
161,0.17,0.8346354166666666,11.75255823135376
162,0.17,0.84375,11.747056007385254
163,0.17,0.8541666666666666,11.761416912078857
164,0.17,0.8346354166666666,11.690564393997192
165,0.17,0.8372395833333334,11.705210208892822
166,0.17,0.83984375,11.653607368469238
167,0.17,0.84375,11.700953960418701
168,0.17,0.8294270833333334,11.822997570037842
169,0.17,0.8385416666666666,11.766379356384277
170,0.18,0.8294270833333334,11.993279218673706
171,0.18,0.8216145833333334,11.795862436294556
172,0.18,0.83203125,11.85782766342163
173,0.18,0.8385416666666666,11.691845417022705
174,0.18,0.8255208333333334,11.820823431015015
175,0.18,0.83984375,11.792637348175049
176,0.18,0.84375,11.85530686378479
177,0.18,0.83984375,11.591874361038208
178,0.18,0.83203125,11.846216917037964
179,0.18,0.8385416666666666,11.704702377319336
180,0.19000001,0.8268229166666666,11.805410146713257
181,0.19000001,0.83984375,11.64885950088501
182,0.19000001,0.82421875,11.933401823043823
183,0.19000001,0.84375,11.865910530090332
184,0.19000001,0.8307291666666666,11.819021463394165
185,0.19000001,0.8567708333333334,11.817363262176514
186,0.19000001,0.83984375,11.79074215888977
187,0.19000001,0.8359375,11.769717693328857
188,0.19000001,0.8385416666666666,11.806403160095215
189,0.19000001,0.8359375,11.787235260009766
190,0.20000002,0.83984375,11.735619068145752
191,0.20000002,0.8307291666666666,11.769784450531006
192,0.20000002,0.8203125,11.754374980926514
193,0.20000002,0.82421875,11.887689590454102
194,0.20000002,0.828125,11.740667343139648
195,0.20000002,0.8372395833333334,11.690639972686768
196,0.20000002,0.8372395833333334,11.770471572875977
197,0.20000002,0.8255208333333334,11.794601202011108
198,0.20000002,0.83984375,11.758307218551636
199,0.20000002,0.83203125,11.820510864257812
200,0.21000002,0.8450520833333334,11.84657073020935
201,0.21000002,0.8307291666666666,12.0359468460083
202,0.21000002,0.8385416666666666,11.671324968338013
203,0.21000002,0.8307291666666666,11.724095582962036
204,0.21000002,0.8190104166666666,11.76293420791626
205,0.21000002,0.8359375,11.647900104522705
206,0.21000002,0.83203125,11.813353061676025
207,0.21000002,0.8255208333333334,11.63462495803833
208,0.21000002,0.8268229166666666,11.76604676246643
209,0.21000002,0.828125,11.762040138244629
210,0.22000003,0.8229166666666666,11.764428615570068
211,0.22000003,0.8307291666666666,11.74274730682373
212,0.22000003,0.8359375,11.83935546875
213,0.22000003,0.8216145833333334,11.749968767166138
214,0.22000003,0.8216145833333334,11.825704336166382
215,0.22000003,0.83203125,11.809132814407349
216,0.22000003,0.8268229166666666,11.816178560256958
217,0.22000003,0.83203125,11.784240961074829
218,0.22000003,0.8333333333333334,11.844386100769043
219,0.22000003,0.8307291666666666,11.857652425765991
220,0.23000003,0.8385416666666666,11.86455225944519
221,0.23000003,0.828125,11.757253170013428
222,0.23000003,0.8203125,11.789245128631592
223,0.23000003,0.8216145833333334,11.76400113105774
224,0.23000003,0.828125,11.935133218765259
225,0.23000003,0.8268229166666666,11.771633863449097
226,0.23000003,0.83203125,11.873096227645874
227,0.23000003,0.8359375,11.86918306350708
228,0.23000003,0.82421875,11.861355781555176
229,0.23000003,0.83203125,11.905542373657227
230,0.24000004,0.8372395833333334,11.906055688858032
231,0.24000004,0.8216145833333334,11.756682872772217
232,0.24000004,0.8372395833333334,11.94933271408081
233,0.24000004,0.828125,11.734989166259766
234,0.24000004,0.828125,11.893543243408203
235,0.24000004,0.828125,11.755427122116089
236,0.24000004,0.8190104166666666,11.894894123077393
237,0.24000004,0.8216145833333334,11.776697158813477
238,0.24000004,0.8307291666666666,11.992088079452515
239,0.24000004,0.8424479166666666,11.84435248374939
240,0.25000003,0.8203125,11.924808025360107
241,0.25000003,0.8307291666666666,11.818182229995728
242,0.25000003,0.83203125,11.973984003067017
243,0.25000003,0.8190104166666666,11.928527116775513
244,0.25000003,0.8294270833333334,11.99118447303772
245,0.25000003,0.8359375,11.876553773880005
246,0.25000003,0.8385416666666666,11.882939577102661
247,0.25000003,0.8346354166666666,11.885643720626831
248,0.25000003,0.82421875,11.889141321182251
249,0.25000003,0.8372395833333334,11.78585171699524
250,0.26000002,0.8255208333333334,11.863747119903564
251,0.26000002,0.8268229166666666,12.054761409759521
252,0.26000002,0.828125,11.970522165298462
253,0.26000002,0.828125,11.903503179550171
254,0.26000002,0.8229166666666666,11.965453147888184
255,0.26000002,0.8359375,11.914294481277466
256,0.26000002,0.8177083333333334,11.9395170211792
257,0.26000002,0.8177083333333334,11.894943237304688
258,0.26000002,0.8294270833333334,11.947993755340576
259,0.26000002,0.8359375,11.829535722732544
260,0.27,0.8268229166666666,12.081849575042725
261,0.27,0.828125,11.952034711837769
262,0.27,0.8216145833333334,11.988235235214233
263,0.27,0.8229166666666666,12.093302488327026
264,0.27,0.8294270833333334,11.998478889465332
265,0.27,0.8372395833333334,11.924882650375366
266,0.27,0.83203125,12.157201051712036
267,0.27,0.828125,11.99362564086914
268,0.27,0.8203125,11.95002269744873
269,0.27,0.8359375,11.834406614303589
270,0.28,0.8268229166666666,12.056037902832031
271,0.28,0.8333333333333334,11.90162992477417
272,0.28,0.8359375,11.99923324584961
273,0.28,0.8411458333333334,11.873811960220337
274,0.28,0.8294270833333334,12.0205819606781
275,0.28,0.82421875,11.879275560379028
276,0.28,0.8203125,12.067964792251587
277,0.28,0.8203125,12.057433366775513
278,0.28,0.8255208333333334,11.985506772994995
279,0.28,0.8203125,11.923312902450562
280,0.29,0.8424479166666666,12.1018226146698
281,0.29,0.8294270833333334,12.029967546463013
282,0.29,0.8216145833333334,12.050752639770508
283,0.29,0.8190104166666666,11.85614538192749
284,0.29,0.8203125,12.079401969909668
285,0.29,0.82421875,11.844641923904419
286,0.29,0.8307291666666666,12.041536808013916
287,0.29,0.8177083333333334,11.980601787567139
288,0.29,0.8229166666666666,12.068464756011963
289,0.29,0.8372395833333334,11.964222431182861
290,0.29999998,0.8294270833333334,11.967977523803711
291,0.29999998,0.8203125,11.9380624294281
292,0.29999998,0.8255208333333334,12.046242713928223
293,0.29999998,0.8268229166666666,11.96100902557373
294,0.29999998,0.828125,12.071013927459717
295,0.29999998,0.8190104166666666,11.972349166870117
296,0.29999998,0.8255208333333334,12.070982694625854
297,0.29999998,0.8294270833333334,11.974835872650146
298,0.29999998,0.81640625,12.03846788406372
299,0.29999998,0.828125,12.007431745529175
300,0.30999997,0.8203125,12.113657712936401
301,0.30999997,0.8203125,12.180081129074097
302,0.30999997,0.82421875,12.073853254318237
303,0.30999997,0.8125,11.922883749008179
304,0.30999997,0.8190104166666666,12.014528036117554
305,0.30999997,0.83203125,12.014082193374634
306,0.30999997,0.8255208333333334,12.065292358398438
307,0.30999997,0.8138020833333334,11.933858871459961
308,0.30999997,0.8216145833333334,12.02258014678955
309,0.30999997,0.8177083333333334,12.040871143341064
310,0.31999996,0.8229166666666666,12.051386594772339
311,0.31999996,0.8177083333333334,12.15633773803711
312,0.31999996,0.82421875,12.031968116760254
313,0.31999996,0.8255208333333334,11.935498714447021
314,0.31999996,0.8138020833333334,12.121869325637817
315,0.31999996,0.8111979166666666,12.032149076461792
316,0.31999996,0.8255208333333334,12.129717588424683
317,0.31999996,0.83203125,11.989535093307495
318,0.31999996,0.8229166666666666,12.10897421836853
319,0.31999996,0.8307291666666666,12.251360177993774
320,0.32999995,0.8333333333333334,12.010041236877441
321,0.32999995,0.83203125,12.071740627288818
322,0.32999995,0.8255208333333334,12.107814073562622
323,0.32999995,0.8294270833333334,11.983349323272705
324,0.32999995,0.8190104166666666,11.991326332092285
