,Steered Parameter Value,Fitness,Time
314,0.31999996,0.7567200000000001,12.408914566040039
315,0.31999996,0.75894,12.647707223892212
316,0.31999996,0.75546,12.475520372390747
317,0.31999996,0.75665,12.579773426055908
318,0.31999996,0.75574,12.700241088867188
319,0.31999996,0.7561599999999999,12.500595331192017
320,0.32999995,0.75737,12.551860570907593
321,0.32999995,0.75682,12.461016654968262
322,0.32999995,0.75587,12.495586395263672
323,0.32999995,0.75632,12.499097347259521
324,0.32999995,0.7570399999999999,12.473846912384033
325,0.32999995,0.75563,12.397070407867432
326,0.32999995,0.758,12.394569396972656
327,0.32999995,0.75791,12.625910997390747
328,0.32999995,0.75583,12.463340759277344
329,0.32999995,0.75846,12.410632848739624
330,0.33999994,0.7571,12.506706714630127
331,0.33999994,0.75519,12.52977991104126
332,0.33999994,0.7552,12.454564571380615
333,0.33999994,0.75596,12.543715953826904
334,0.33999994,0.755,12.416746377944946
335,0.33999994,0.75686,12.556414127349854
336,0.33999994,0.7557,12.580349683761597
337,0.33999994,0.7568,12.713050127029419
338,0.33999994,0.75827,12.5669264793396
339,0.33999994,0.75566,12.647883415222168
340,0.34999993,0.75732,12.402500867843628
341,0.34999993,0.7579400000000001,12.496864557266235
342,0.34999993,0.7584,12.587608575820923
343,0.34999993,0.75786,12.518510103225708
344,0.34999993,0.75699,12.473616123199463
345,0.34999993,0.75715,12.621518611907959
346,0.34999993,0.75541,12.54774260520935
347,0.34999993,0.75786,12.552793741226196
348,0.34999993,0.75469,12.626989126205444
349,0.34999993,0.75574,12.57926058769226
350,0.35999992,0.7572,12.631789922714233
351,0.35999992,0.75525,12.513431549072266
352,0.35999992,0.75755,12.448180913925171
353,0.35999992,0.7581,12.673371076583862
354,0.35999992,0.7556,12.53553557395935
355,0.35999992,0.75493,12.499565362930298
356,0.35999992,0.75806,12.521382093429565
357,0.35999992,0.75865,12.606189012527466
358,0.35999992,0.75619,12.662106275558472
359,0.35999992,0.75516,12.563268184661865
360,0.36999992,0.7564500000000001,12.595518112182617
361,0.36999992,0.7562599999999999,12.572071552276611
362,0.36999992,0.75824,12.51336669921875
363,0.36999992,0.75703,12.705343008041382
364,0.36999992,0.75777,12.559062004089355
365,0.36999992,0.75869,12.485694169998169
366,0.36999992,0.75789,12.546876430511475
367,0.36999992,0.75617,13.005157709121704
368,0.36999992,0.7553,12.56999945640564
369,0.36999992,0.7578,12.837845087051392
370,0.3799999,0.75528,12.578955173492432
371,0.3799999,0.75561,12.642590045928955
372,0.3799999,0.75562,12.660975456237793
373,0.3799999,0.75741,12.52673888206482
374,0.3799999,0.7559,12.744099378585815
375,0.3799999,0.75591,12.716406345367432
376,0.3799999,0.75644,12.547596216201782
377,0.3799999,0.75587,12.812517642974854
378,0.3799999,0.75814,12.6825110912323
379,0.3799999,0.75797,12.638885498046875
380,0.3899999,0.75478,12.50445556640625
381,0.3899999,0.7555000000000001,12.530078649520874
382,0.3899999,0.7553300000000001,12.625340700149536
383,0.3899999,0.7568,12.714969396591187
384,0.3899999,0.75663,12.572485446929932
385,0.3899999,0.75913,12.599801540374756
386,0.3899999,0.75458,12.689006805419922
387,0.3899999,0.75825,12.522324085235596
388,0.3899999,0.75596,12.489996433258057
389,0.3899999,0.75927,12.51560091972351
390,0.3999999,0.75678,12.726164102554321
391,0.3999999,0.75736,12.80617618560791
392,0.3999999,0.75781,12.850258111953735
393,0.3999999,0.7564,13.201746702194214
394,0.3999999,0.75613,12.687561273574829
395,0.3999999,0.75583,12.553795576095581
396,0.3999999,0.75601,12.706804990768433
397,0.3999999,0.75585,12.651560306549072
398,0.3999999,0.75546,12.851886987686157
399,0.3999999,0.75507,12.843260765075684
